timestamp_resource,x_resource,z_resource,rotation_resource,signaling_resource,score_resource,time,timestamp_1,x_1,z_1,rotation_1,signaling_1,score_1,timestamp_2,x_2,z_2,rotation_2,signaling_2,score_2,timestamp_3,x_3,z_3,rotation_3,signaling_3,score_3
256699,13,-42,44,0,0,256.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
256799,14,-42,44,0,0,256.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
256899,14,-41,44,0,0,256.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
256999,14,-41,44,0,0,257.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
257099,14,-41,44,0,0,257.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
257199,15,-41,44,0,0,257.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
257299,15,-40,44,0,0,257.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
257399,15,-40,44,0,0,257.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
257499,15,-40,44,0,0,257.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
257599,16,-40,44,0,0,257.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
257699,16,-39,44,0,0,257.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
257799,16,-39,44,0,0,257.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
257899,16,-39,44,0,0,257.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
257999,17,-39,44,0,0,258.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
258099,17,-38,43,0,0,258.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
258199,17,-38,40,0,0,258.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
258299,17,-38,35,0,0,258.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
258399,17,-38,27,0,0,258.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
258499,17,-38,15,0,0,258.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
258599,17,-38,3,0,0,258.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
258699,17,-38,351,0,0,258.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
258799,16,-38,339,0,0,258.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
258899,16,-38,327,0,0,258.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
258999,16,-38,315,0,0,259.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
259099,15,-38,303,0,0,259.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
259199,15,-38,291,0,0,259.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
259299,15,-38,281,0,0,259.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
259399,14,-38,274,0,0,259.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
259499,14,-38,270,0,0,259.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
259599,14,-38,268,0,0,259.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
259699,13,-38,266,0,0,259.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
259799,13,-38,265,0,0,259.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
259899,13,-38,265,0,0,259.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
259999,12,-38,264,0,0,260.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
260099,12,-38,264,0,0,260.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
260199,12,-38,264,0,0,260.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
260299,11,-38,264,0,0,260.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
260399,11,-38,264,0,0,260.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
260499,11,-38,264,0,0,260.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
260599,10,-38,264,0,0,260.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
260699,10,-38,264,0,0,260.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
260799,10,-38,264,0,0,260.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
260899,9,-38,264,0,0,260.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
260999,9,-38,264,0,0,261.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
261099,9,-38,266,0,0,261.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
261199,8,-38,273,0,0,261.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
261299,8,-38,285,0,0,261.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
261399,8,-38,297,0,0,261.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
261499,8,-38,309,0,0,261.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
261599,8,-38,321,0,0,261.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
261699,8,-37,333,0,0,261.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
261799,8,-37,345,0,0,261.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
261899,8,-36,354,0,0,261.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
261999,8,-36,359,0,0,262.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
262099,8,-36,3,0,0,262.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
262199,9,-35,5,0,0,262.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
262299,9,-35,6,0,0,262.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
262399,9,-35,7,0,0,262.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
262499,9,-34,7,0,0,262.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
262599,9,-34,7,0,0,262.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
262699,9,-34,8,0,0,262.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
262799,9,-33,8,0,0,262.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
262899,9,-33,8,0,0,262.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
262999,9,-33,8,0,0,263.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
263099,9,-32,8,0,0,263.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
263199,9,-32,8,0,0,263.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
263299,9,-32,8,0,0,263.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
263399,9,-31,8,0,0,263.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
263499,9,-31,8,0,0,263.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
263599,9,-31,8,0,0,263.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
263699,9,-30,8,0,0,263.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
263799,9,-30,8,0,0,263.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
263899,9,-30,8,0,0,263.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
263999,9,-30,8,0,0,264.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
264099,9,-30,16,0,0,264.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
264199,9,-30,28,0,0,264.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
264299,10,-30,40,0,0,264.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
264399,10,-30,52,0,0,264.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
264499,10,-31,64,0,0,264.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
264599,10,-31,76,0,0,264.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
264699,11,-31,88,0,0,264.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
264799,11,-31,97,0,0,264.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
264899,11,-31,102,0,0,264.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
264999,12,-31,106,0,0,265.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
265099,12,-31,108,0,0,265.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
265199,12,-31,109,0,0,265.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
265299,13,-32,110,0,0,265.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
265399,13,-32,110,0,0,265.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
265499,13,-32,110,0,0,265.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
265599,13,-32,110,0,0,265.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
265699,13,-32,110,0,0,265.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
265799,13,-32,110,0,0,265.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
265899,13,-32,110,0,0,265.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
265999,13,-32,110,0,0,266.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
266099,13,-32,110,0,0,266.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
266199,13,-32,110,0,0,266.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
266299,13,-32,110,0,0,266.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
266399,13,-32,110,0,0,266.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
266499,13,-32,110,0,0,266.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
266599,13,-32,110,0,0,266.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
266699,13,-32,110,0,0,266.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
266799,13,-32,110,0,0,266.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
266899,13,-32,110,0,0,266.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
266999,13,-32,110,0,0,267.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
267099,13,-32,118,0,0,267.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
267199,13,-32,130,0,0,267.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
267299,12,-32,142,0,0,267.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
267399,12,-32,154,0,0,267.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
267499,12,-32,166,0,0,267.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
267599,12,-32,178,0,0,267.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
267699,11,-32,190,0,0,267.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
267799,11,-32,202,0,0,267.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
267899,11,-32,214,0,0,267.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
267999,10,-32,226,0,0,268.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
268099,10,-32,237,0,0,268.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
268199,10,-32,244,0,0,268.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
268299,9,-32,248,0,0,268.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
268399,9,-33,251,0,0,268.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
268499,8,-33,252,0,0,268.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
268599,8,-33,253,0,0,268.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
268699,8,-33,254,0,0,268.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
268799,7,-33,254,0,0,268.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
268899,7,-33,254,0,0,268.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
268999,7,-33,255,0,0,269.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
269099,6,-33,255,0,0,269.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
269199,6,-33,255,0,0,269.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
269299,6,-33,255,0,0,269.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
269399,5,-33,255,0,0,269.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
269499,5,-34,255,0,0,269.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
269599,5,-34,255,0,0,269.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
269699,4,-34,255,0,0,269.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
269799,4,-34,255,0,0,269.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
269899,4,-34,255,0,0,269.9,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
269999,4,-34,255,0,0,270.0,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
270099,4,-34,247,0,0,270.1,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
270199,5,-34,235,0,0,270.2,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
270299,5,-34,223,0,0,270.3,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
270399,5,-34,211,0,0,270.4,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
270499,5,-34,199,0,0,270.5,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
270599,6,-33,187,0,0,270.6,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
270699,6,-33,175,0,0,270.7,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
270799,6,-33,163,0,0,270.8,171079.0,32.0,0.0,224.0,0.0,1459.0,172619.0,35.0,-25.0,353.0,0.0,1520.0,176819.0,17.0,-14.0,140.0,0.0,363.0
